	sentence_id	filename	token	label	attribute
5969	166	1787_Brug_Wall	majesteijt	O	
5970	166	1787_Brug_Wall	,	O	
5971	166	1787_Brug_Wall	zijnde	O	
5972	166	1787_Brug_Wall	van	O	
5973	166	1787_Brug_Wall	tot	O	
5974	166	1787_Brug_Wall	dit	O	
5975	166	1787_Brug_Wall	gerechte	O	
5976	166	1787_Brug_Wall	eenen	O	
5977	166	1787_Brug_Wall	opperintendent	O	
5978	166	1787_Brug_Wall	te	O	
5979	166	1787_Brug_Wall	benoemen	O	
5980	166	1787_Brug_Wall	en	O	
5981	166	1787_Brug_Wall	dat	O	
5982	166	1787_Brug_Wall	voor	O	
5983	166	1787_Brug_Wall	de	O	
5984	166	1787_Brug_Wall	heeren	O	
5985	166	1787_Brug_Wall	raedtsheeren	O	
5986	166	1787_Brug_Wall	door	O	
5987	166	1787_Brug_Wall	de	O	
5988	166	1787_Brug_Wall	gesaementlijcke	O	
5989	166	1787_Brug_Wall	dekens	O	
5990	166	1787_Brug_Wall	uijt	O	
5991	166	1787_Brug_Wall	-	O	
5992	166	1787_Brug_Wall	fol	O	
5993	166	1787_Brug_Wall	.	O	
5994	166	1787_Brug_Wall	62	O	
5995	166	1787_Brug_Wall	-	O	
5996	166	1787_Brug_Wall	wijse	O	
5997	166	1787_Brug_Wall	bequaeme	O	
5998	166	1787_Brug_Wall	mannen	O	
5999	166	1787_Brug_Wall	zullen	O	
6000	166	1787_Brug_Wall	moeten	O	
6001	166	1787_Brug_Wall	gekosen	O	
6002	166	1787_Brug_Wall	worden	O	
6003	166	1787_Brug_Wall	naerdat	O	
6004	166	1787_Brug_Wall	de	O	
6005	166	1787_Brug_Wall	te	O	
6006	166	1787_Brug_Wall	aen	O	
6007	166	1787_Brug_Wall	te	O	
6008	166	1787_Brug_Wall	stellen	O	
6009	166	1787_Brug_Wall	rechters	O	
6010	166	1787_Brug_Wall	in	O	
6011	166	1787_Brug_Wall	elcke	O	
6012	166	1787_Brug_Wall	stadt	O	
6013	166	1787_Brug_Wall	hun	O	
6014	166	1787_Brug_Wall	examen	O	
6015	166	1787_Brug_Wall	zullen	O	
6016	166	1787_Brug_Wall	hebben	O	
6017	166	1787_Brug_Wall	gedaen	O	
6018	166	1787_Brug_Wall	van	O	
6019	166	1787_Brug_Wall	hunne	O	
6020	166	1787_Brug_Wall	daertoe	O	
6021	166	1787_Brug_Wall	bequaemigheijdt	O	
6022	166	1787_Brug_Wall	;	O	
6023	166	1787_Brug_Wall	zijnde	O	
6024	166	1787_Brug_Wall	ter	O	
6025	166	1787_Brug_Wall	provisie	O	
6026	166	1787_Brug_Wall	alhier	O	
6027	166	1787_Brug_Wall	binnen	O	
6028	166	1787_Brug_Wall	Brugge	O	
6029	166	1787_Brug_Wall	de	O	
6030	166	1787_Brug_Wall	heeren	O	
6031	166	1787_Brug_Wall	raedenpensionarissen	O	
6032	166	1787_Brug_Wall	Sola	O	
6033	166	1787_Brug_Wall	(	O	
6034	166	1787_Brug_Wall	22	O	
6035	166	1787_Brug_Wall	)	O	
6036	166	1787_Brug_Wall	,	O	
6037	166	1787_Brug_Wall	Cridts	O	
6038	166	1787_Brug_Wall	(	O	
6039	166	1787_Brug_Wall	23	O	
6040	166	1787_Brug_Wall	)	O	
6041	166	1787_Brug_Wall	en	O	
6042	166	1787_Brug_Wall	O'Donnoghue	O	
6043	166	1787_Brug_Wall	(	O	
6044	166	1787_Brug_Wall	24	O	
6045	166	1787_Brug_Wall	)	O	
6046	166	1787_Brug_Wall	,	O	
6047	166	1787_Brug_Wall	daertoe	O	
6048	166	1787_Brug_Wall	geadmiteert	O	
6049	166	1787_Brug_Wall	geworden	O	
6050	166	1787_Brug_Wall	.	O	
6051	169	1787_Brug_Wall	(	O	
6052	169	1787_Brug_Wall	Maart	O	
6053	169	1787_Brug_Wall	)	O	
6054	170	1787_Brug_Wall	D'onkosten	O	
6055	170	1787_Brug_Wall	van	O	
6056	170	1787_Brug_Wall	het	O	
6057	170	1787_Brug_Wall	begraeven	O	
6058	170	1787_Brug_Wall	der	O	
6059	170	1787_Brug_Wall	lijken	O	
6060	170	1787_Brug_Wall	op	O	
6061	170	1787_Brug_Wall	't	O	
6062	170	1787_Brug_Wall	generael	O	
6063	170	1787_Brug_Wall	kerkhof	O	
6064	170	1787_Brug_Wall	verhoogt	O	
6065	170	1787_Brug_Wall	.	O	
6066	172	1787_Brug_Wall	Op	O	
6067	172	1787_Brug_Wall	den	O	
6068	172	1787_Brug_Wall	1	O	
6069	172	1787_Brug_Wall	maerte	O	
6070	172	1787_Brug_Wall	wiert	O	
6071	172	1787_Brug_Wall	binnen	O	
6072	172	1787_Brug_Wall	dese	O	
6073	172	1787_Brug_Wall	stadt	O	
6074	172	1787_Brug_Wall	bij	O	
6075	172	1787_Brug_Wall	placaete	informatiebron-B	
6076	172	1787_Brug_Wall	(	informatiebron-I	
6077	172	1787_Brug_Wall	25	informatiebron-I	
6078	172	1787_Brug_Wall	)	informatiebron-I	
6079	172	1787_Brug_Wall	aen	informatiebron-I	
6080	172	1787_Brug_Wall	de	informatiebron-I	
6081	172	1787_Brug_Wall	kerkdueren	informatiebron-I	
6082	172	1787_Brug_Wall	aengekondigt	waarneming-B	Geschreven / Gelezen
6083	172	1787_Brug_Wall	dat	O	
6084	172	1787_Brug_Wall	op	O	
6085	172	1787_Brug_Wall	de	O	
6086	172	1787_Brug_Wall	klagten	O	
6087	172	1787_Brug_Wall	door	O	
6088	172	1787_Brug_Wall	d'heeren	O	
6089	172	1787_Brug_Wall	van	O	
6090	172	1787_Brug_Wall	't	O	
6091	172	1787_Brug_Wall	collegie	O	
6092	172	1787_Brug_Wall	en	O	
6093	172	1787_Brug_Wall	de	O	
6094	172	1787_Brug_Wall	regeerders	O	
6095	172	1787_Brug_Wall	van	O	
6096	172	1787_Brug_Wall	't	O	
6097	172	1787_Brug_Wall	generael	O	
6098	172	1787_Brug_Wall	kerkhof	O	
6099	172	1787_Brug_Wall	gedaen	O	
6100	172	1787_Brug_Wall	aen	O	
6101	172	1787_Brug_Wall	het	O	
6102	172	1787_Brug_Wall	gouvernement-generael	O	
6103	172	1787_Brug_Wall	tot	O	
6104	172	1787_Brug_Wall	Brussel	O	
6105	172	1787_Brug_Wall	,	O	
6106	172	1787_Brug_Wall	nopende	O	
6107	172	1787_Brug_Wall	dat	O	
6108	172	1787_Brug_Wall	den	O	
6109	172	1787_Brug_Wall	opbreng	O	
6110	172	1787_Brug_Wall	tot	O	
6111	172	1787_Brug_Wall	het	O	
6112	172	1787_Brug_Wall	supporteeren	O	
6113	172	1787_Brug_Wall	der	O	
6114	172	1787_Brug_Wall	onkosten	O	
6115	172	1787_Brug_Wall	van	O	
6116	172	1787_Brug_Wall	het	O	
6117	172	1787_Brug_Wall	generael	O	
6118	172	1787_Brug_Wall	kerkhof	O	
6119	172	1787_Brug_Wall	niet	O	
6120	172	1787_Brug_Wall	genoegsaem	O	
6121	172	1787_Brug_Wall	is	O	
6122	172	1787_Brug_Wall	,	O	
6123	172	1787_Brug_Wall	waerin	O	
6124	172	1787_Brug_Wall	van	O	
6125	172	1787_Brug_Wall	wegens	O	
6126	172	1787_Brug_Wall	van	O	
6127	172	1787_Brug_Wall	het	O	
6128	172	1787_Brug_Wall	gouvernement	O	
6129	172	1787_Brug_Wall	voorzien	O	
6130	172	1787_Brug_Wall	zijnde	O	
6131	172	1787_Brug_Wall	den	O	
6132	172	1787_Brug_Wall	tarijf	O	
6133	172	1787_Brug_Wall	tot	O	
6134	172	1787_Brug_Wall	het	O	
6135	172	1787_Brug_Wall	vervoeren	O	
6136	172	1787_Brug_Wall	der	O	
6137	172	1787_Brug_Wall	lijken	O	
6138	172	1787_Brug_Wall	alsnu	O	
6139	172	1787_Brug_Wall	bepaelt	O	
6140	172	1787_Brug_Wall	is	O	
6141	172	1787_Brug_Wall	,	O	
6142	172	1787_Brug_Wall	als	O	
6143	172	1787_Brug_Wall	volgt	O	
6144	172	1787_Brug_Wall	te	O	
6145	172	1787_Brug_Wall	weten	O	
6146	172	1787_Brug_Wall	:	O	
6147	172	1787_Brug_Wall	tot	O	
6148	172	1787_Brug_Wall	25	O	
6149	172	1787_Brug_Wall	guldens	O	
6150	172	1787_Brug_Wall	voor	O	
6151	172	1787_Brug_Wall	een	O	
6152	172	1787_Brug_Wall	lijk	O	
6153	172	1787_Brug_Wall	van	O	
6154	172	1787_Brug_Wall	den	O	
6155	172	1787_Brug_Wall	dienst	O	
6156	172	1787_Brug_Wall	der	O	
6157	172	1787_Brug_Wall	eerste	O	
6158	172	1787_Brug_Wall	classe	O	
6159	172	1787_Brug_Wall	;	O	
6160	172	1787_Brug_Wall	21	O	
6161	172	1787_Brug_Wall	voor	O	
6162	172	1787_Brug_Wall	hetgene	O	
6163	172	1787_Brug_Wall	der	O	
6164	172	1787_Brug_Wall	tweede	O	
6165	172	1787_Brug_Wall	;	O	
6166	172	1787_Brug_Wall	18	O	
6167	172	1787_Brug_Wall	voor	O	
6168	172	1787_Brug_Wall	hetgene	O	
6169	172	1787_Brug_Wall	der	O	
6170	172	1787_Brug_Wall	derde	O	
6171	172	1787_Brug_Wall	;	O	
6172	172	1787_Brug_Wall	5	O	
6173	172	1787_Brug_Wall	guldens	O	
6174	172	1787_Brug_Wall	voor	O	
6175	172	1787_Brug_Wall	hetgene	O	
6176	172	1787_Brug_Wall	der	O	
6177	172	1787_Brug_Wall	vierde	O	
6178	172	1787_Brug_Wall	en	O	
6179	172	1787_Brug_Wall	1	O	
6180	172	1787_Brug_Wall	gulden	O	
6181	172	1787_Brug_Wall	voor	O	
6182	172	1787_Brug_Wall	degene	O	
6183	172	1787_Brug_Wall	die	O	
6184	172	1787_Brug_Wall	met	O	
6185	172	1787_Brug_Wall	een	O	
6186	172	1787_Brug_Wall	misse	O	
6187	172	1787_Brug_Wall	of	O	
6188	172	1787_Brug_Wall	zonder	O	
6189	172	1787_Brug_Wall	begraeven	O	
6190	172	1787_Brug_Wall	worden	O	
6191	172	1787_Brug_Wall	.	O	
6192	172	1787_Brug_Wall	-	O	
6193	172	1787_Brug_Wall	fol	O	
6194	172	1787_Brug_Wall	.	O	
6195	172	1787_Brug_Wall	63	O	
6196	172	1787_Brug_Wall	-	O	
6197	172	1787_Brug_Wall	Voor	O	
6198	172	1787_Brug_Wall	de	O	
6199	172	1787_Brug_Wall	kinders	O	
6200	172	1787_Brug_Wall	tot	O	
6201	172	1787_Brug_Wall	14	O	
6202	172	1787_Brug_Wall	jaeren	O	
6203	172	1787_Brug_Wall	van	O	
6204	172	1787_Brug_Wall	den	O	
6205	174	1787_Brug_Wall	classe	O	
6206	174	1787_Brug_Wall	thien	O	
6207	174	1787_Brug_Wall	stuijvers	O	
6208	174	1787_Brug_Wall	;	O	
6209	174	1787_Brug_Wall	zullende	O	
6210	174	1787_Brug_Wall	de	O	
6211	174	1787_Brug_Wall	waere	O	
6212	174	1787_Brug_Wall	arme	O	
6213	174	1787_Brug_Wall	op	O	
6214	174	1787_Brug_Wall	't	O	
6215	174	1787_Brug_Wall	toonen	O	
6216	174	1787_Brug_Wall	van	O	
6217	174	1787_Brug_Wall	een	O	
6218	174	1787_Brug_Wall	certificaet	O	
6219	174	1787_Brug_Wall	van	O	
6220	174	1787_Brug_Wall	hunnen	O	
6221	174	1787_Brug_Wall	heer	O	
6222	174	1787_Brug_Wall	pastor	O	
6223	174	1787_Brug_Wall	van	O	
6224	174	1787_Brug_Wall	dese	O	
6225	174	1787_Brug_Wall	lasten	O	
6226	174	1787_Brug_Wall	vrij	O	
6227	174	1787_Brug_Wall	zijn	O	
6228	174	1787_Brug_Wall	ende	O	
6229	174	1787_Brug_Wall	zonder	O	
6230	174	1787_Brug_Wall	eenige	O	
6231	174	1787_Brug_Wall	onkosten	O	
6232	174	1787_Brug_Wall	begraeven	O	
6233	174	1787_Brug_Wall	worden	O	
6234	174	1787_Brug_Wall	.	O	
6235	174	1787_Brug_Wall	Nopende	O	
6236	174	1787_Brug_Wall	de	O	
6237	174	1787_Brug_Wall	augumentatie	O	
6238	174	1787_Brug_Wall	deser	O	
6239	174	1787_Brug_Wall	opnieuw	O	
6240	174	1787_Brug_Wall	opgestelde	O	
6241	174	1787_Brug_Wall	lasten	O	
6242	174	1787_Brug_Wall	voor	O	
6243	174	1787_Brug_Wall	't	O	
6244	174	1787_Brug_Wall	begraeven	O	
6245	174	1787_Brug_Wall	der	O	
6246	174	1787_Brug_Wall	lijken	O	
6247	174	1787_Brug_Wall	op	O	
6248	174	1787_Brug_Wall	het	O	
6249	174	1787_Brug_Wall	generael	O	
6250	174	1787_Brug_Wall	kerkhof	O	
6251	174	1787_Brug_Wall	ofte	O	
6252	174	1787_Brug_Wall	op	O	
6253	174	1787_Brug_Wall	een	O	
6254	174	1787_Brug_Wall	ander	O	
6255	174	1787_Brug_Wall	,	O	
6256	174	1787_Brug_Wall	wan	O	
6257	174	1787_Brug_Wall	of	O	
6258	174	1787_Brug_Wall	niemant	O	
6259	174	1787_Brug_Wall	vrij	O	
6260	174	1787_Brug_Wall	is	O	
6261	174	1787_Brug_Wall	,	O	
6262	174	1787_Brug_Wall	heerscht	O	
6263	174	1787_Brug_Wall	er	O	
6264	174	1787_Brug_Wall	onder	O	
6265	174	1787_Brug_Wall	het	O	
6266	174	1787_Brug_Wall	publik	O	
6267	174	1787_Brug_Wall	eene	O	
6268	174	1787_Brug_Wall	groote	O	
6269	174	1787_Brug_Wall	murmuratie	O	
6270	174	1787_Brug_Wall	terwijl	O	
6271	174	1787_Brug_Wall	er	O	
6272	174	1787_Brug_Wall	opentlijk	O	
6273	174	1787_Brug_Wall	geseijt	O	
6274	174	1787_Brug_Wall	wordt	O	
6275	174	1787_Brug_Wall	dat	O	
6276	174	1787_Brug_Wall	het	O	
6277	174	1787_Brug_Wall	ongepermiteert	O	
6278	174	1787_Brug_Wall	is	O	
6279	174	1787_Brug_Wall	zulkdaenige	O	
6280	174	1787_Brug_Wall	onkosten	O	
6281	174	1787_Brug_Wall	tot	O	
6282	174	1787_Brug_Wall	het	O	
6283	174	1787_Brug_Wall	maeken	O	
6284	174	1787_Brug_Wall	van	O	
6285	174	1787_Brug_Wall	een	O	
6286	174	1787_Brug_Wall	kerkhof	O	
6287	174	1787_Brug_Wall	te	O	
6288	174	1787_Brug_Wall	doen	O	
6289	174	1787_Brug_Wall	ende	O	
6290	174	1787_Brug_Wall	daermede	O	
6291	174	1787_Brug_Wall	de	O	
6292	174	1787_Brug_Wall	borgers	O	
6293	174	1787_Brug_Wall	,	O	
6294	174	1787_Brug_Wall	die	O	
6295	174	1787_Brug_Wall	waerlijk	O	
6296	174	1787_Brug_Wall	genoeg	O	
6297	174	1787_Brug_Wall	belast	O	
6298	174	1787_Brug_Wall	,	O	
6299	174	1787_Brug_Wall	op	O	
6300	174	1787_Brug_Wall	dusdaenig	O	
6301	174	1787_Brug_Wall	eene	O	
6302	174	1787_Brug_Wall	wijse	O	
6303	174	1787_Brug_Wall	te	O	
6304	174	1787_Brug_Wall	belasten	O	
6305	174	1787_Brug_Wall	.	O	
6306	176	1787_Brug_Wall	Den	O	
6307	176	1787_Brug_Wall	toeslag	O	
6308	176	1787_Brug_Wall	gedaen	O	
6309	176	1787_Brug_Wall	van	O	
6310	176	1787_Brug_Wall	de	O	
6311	176	1787_Brug_Wall	gebouwen	O	
6312	176	1787_Brug_Wall	van	O	
6313	176	1787_Brug_Wall	't	O	
6314	176	1787_Brug_Wall	klooster	O	
6315	176	1787_Brug_Wall	der	O	
6316	176	1787_Brug_Wall	Rijcke	O	
6317	176	1787_Brug_Wall	Klaeren	O	
6318	176	1787_Brug_Wall	en	O	
6319	176	1787_Brug_Wall	eenige	O	
6320	176	1787_Brug_Wall	andere	O	
6321	176	1787_Brug_Wall	.	O	
6322	178	1787_Brug_Wall	Desen	O	
6323	178	1787_Brug_Wall	naermiddag	O	
6324	178	1787_Brug_Wall	is	O	
6325	178	1787_Brug_Wall	ter	O	
6326	178	1787_Brug_Wall	plaetse	O	
6327	178	1787_Brug_Wall	in	O	
6328	178	1787_Brug_Wall	't	O	
6329	178	1787_Brug_Wall	gesupprimeert	O	
6330	178	1787_Brug_Wall	clooster	O	
6331	178	1787_Brug_Wall	der	O	
6332	178	1787_Brug_Wall	Rijcke	O	
6333	178	1787_Brug_Wall	Klaeren	O	
6334	178	1787_Brug_Wall	(	O	
6335	178	1787_Brug_Wall	26	O	
6336	178	1787_Brug_Wall	)	O	
6337	178	1787_Brug_Wall	gedaen	O	
6338	178	1787_Brug_Wall	den	O	
6339	178	1787_Brug_Wall	absoluten	O	
6340	178	1787_Brug_Wall	toeslag	O	
6341	178	1787_Brug_Wall	van	O	
6342	178	1787_Brug_Wall	heel	O	
6343	178	1787_Brug_Wall	des	O	
6344	178	1787_Brug_Wall	zelfs	O	
6345	178	1787_Brug_Wall	bevang	O	
6346	178	1787_Brug_Wall	,	O	
6347	178	1787_Brug_Wall	groot	O	
6348	178	1787_Brug_Wall	meer	O	
6349	178	1787_Brug_Wall	dan	O	
6350	178	1787_Brug_Wall	7	O	
6351	178	1787_Brug_Wall	gemeten	O	
6352	178	1787_Brug_Wall	,	O	
6353	178	1787_Brug_Wall	zijnde	O	
6354	178	1787_Brug_Wall	hetzelve	O	
6355	178	1787_Brug_Wall	eerst	O	
6356	178	1787_Brug_Wall	in	O	
6357	178	1787_Brug_Wall	verscheijde	O	
6358	178	1787_Brug_Wall	koopen	O	
6359	178	1787_Brug_Wall	opgeropen	O	
6360	178	1787_Brug_Wall	ende	O	
6361	178	1787_Brug_Wall	van	O	
6362	178	1787_Brug_Wall	in	O	
6363	178	1787_Brug_Wall	cumulo	O	
6364	178	1787_Brug_Wall	ingestelt	O	
6365	178	1787_Brug_Wall	op	O	
6366	178	1787_Brug_Wall	13.000	O	
6367	178	1787_Brug_Wall	guldens	O	
6368	178	1787_Brug_Wall	,	O	
6369	178	1787_Brug_Wall	zijnde	O	
6370	178	1787_Brug_Wall	dese	O	
6371	178	1787_Brug_Wall	partije	O	
6372	178	1787_Brug_Wall	met	O	
6373	178	1787_Brug_Wall	gewin	O	
6374	178	1787_Brug_Wall	van	O	
6375	178	1787_Brug_Wall	veele	O	
6376	178	1787_Brug_Wall	wijngelden	O	
6377	178	1787_Brug_Wall	desen	O	
6378	178	1787_Brug_Wall	naermiddag	O	
6379	178	1787_Brug_Wall	verhoogt	O	
6380	178	1787_Brug_Wall	-	O	
6381	178	1787_Brug_Wall	fol	O	
6382	178	1787_Brug_Wall	.	O	
6383	178	1787_Brug_Wall	64	O	
6384	178	1787_Brug_Wall	-	O	
6385	178	1787_Brug_Wall	en	O	
6386	178	1787_Brug_Wall	toegeslaegen	O	
6387	178	1787_Brug_Wall	voor	O	
6388	178	1787_Brug_Wall	de	O	
6389	178	1787_Brug_Wall	somme	O	
6390	178	1787_Brug_Wall	van	O	
6391	178	1787_Brug_Wall	23.400	O	
6392	178	1787_Brug_Wall	guldens	O	
6393	178	1787_Brug_Wall	courant	O	
6394	178	1787_Brug_Wall	;	O	
6395	178	1787_Brug_Wall	zullende	O	
6396	178	1787_Brug_Wall	gevolgentlijk	O	
6397	178	1787_Brug_Wall	heel	O	
6398	178	1787_Brug_Wall	dit	O	
6399	178	1787_Brug_Wall	merckabel	O	
6400	178	1787_Brug_Wall	beluijk	O	
6401	178	1787_Brug_Wall	geplaneert	O	
6402	178	1787_Brug_Wall	worden	O	
6403	178	1787_Brug_Wall	en	O	
6404	178	1787_Brug_Wall	d'erve	O	
6405	178	1787_Brug_Wall	aen	O	
6406	178	1787_Brug_Wall	de	O	
6407	178	1787_Brug_Wall	eijgenaers	O	
6408	178	1787_Brug_Wall	ofte	O	
6409	178	1787_Brug_Wall	koopers	O	
6410	178	1787_Brug_Wall	verblijven	O	
6411	178	1787_Brug_Wall	.	O	
6412	179	1787_Brug_Wall	Op	O	
6413	179	1787_Brug_Wall	gelijcken	O	
6414	179	1787_Brug_Wall	voet	O	
6415	179	1787_Brug_Wall	is	O	
6416	179	1787_Brug_Wall	over	O	
6417	179	1787_Brug_Wall	eenige	O	
6418	179	1787_Brug_Wall	daegen	O	
6419	179	1787_Brug_Wall	verkogt	O	
6420	179	1787_Brug_Wall	in	O	
6421	179	1787_Brug_Wall	cumulo	O	
6422	179	1787_Brug_Wall	het	O	
6423	179	1787_Brug_Wall	gesupprimeert	O	
6424	179	1787_Brug_Wall	clooster	O	
6425	179	1787_Brug_Wall	van	O	
6426	179	1787_Brug_Wall	de	O	
6427	179	1787_Brug_Wall	Annontiaten	O	
6428	179	1787_Brug_Wall	(	O	
6429	179	1787_Brug_Wall	27	O	
6430	179	1787_Brug_Wall	)	O	
6431	179	1787_Brug_Wall	voor	O	
6432	179	1787_Brug_Wall	de	O	
6433	179	1787_Brug_Wall	somme	O	
6434	179	1787_Brug_Wall	van	O	
6435	179	1787_Brug_Wall	10.000	O	
6436	179	1787_Brug_Wall	guldens	O	
6437	179	1787_Brug_Wall	,	O	
6438	179	1787_Brug_Wall	hetgene	O	
6439	179	1787_Brug_Wall	van	O	
6440	179	1787_Brug_Wall	Bethania	O	
6441	179	1787_Brug_Wall	(	O	
6442	179	1787_Brug_Wall	28	O	
6443	179	1787_Brug_Wall	)	O	
6444	179	1787_Brug_Wall	voor	O	
6445	179	1787_Brug_Wall	7.500	O	
6446	179	1787_Brug_Wall	guldens	O	
6447	179	1787_Brug_Wall	en	O	
6448	179	1787_Brug_Wall	hetgene	O	
6449	179	1787_Brug_Wall	van	O	
6450	179	1787_Brug_Wall	de	O	
6451	179	1787_Brug_Wall	Penitenten	O	
6452	179	1787_Brug_Wall	(	O	
6453	179	1787_Brug_Wall	29	O	
6454	179	1787_Brug_Wall	)	O	
6455	179	1787_Brug_Wall	voor	O	
6456	179	1787_Brug_Wall	5.500	O	
6457	179	1787_Brug_Wall	guldens	O	
6458	179	1787_Brug_Wall	,	O	
6459	179	1787_Brug_Wall	zoodat	O	
6460	179	1787_Brug_Wall	men	O	
6461	179	1787_Brug_Wall	van	O	
6462	179	1787_Brug_Wall	nu	O	
6463	179	1787_Brug_Wall	alle	O	
6464	179	1787_Brug_Wall	dese	O	
6465	179	1787_Brug_Wall	konstrijcke	O	
6466	179	1787_Brug_Wall	wercken	O	
6467	179	1787_Brug_Wall	en	O	
6468	179	1787_Brug_Wall	gebouwen	O	
6469	179	1787_Brug_Wall	ziet	O	
6470	179	1787_Brug_Wall	te	O	
6471	179	1787_Brug_Wall	gronde	O	
6472	179	1787_Brug_Wall	werpen	O	
6473	179	1787_Brug_Wall	,	O	
6474	179	1787_Brug_Wall	in	O	
6475	179	1787_Brug_Wall	welcke	O	
6476	179	1787_Brug_Wall	zoo	O	
6477	179	1787_Brug_Wall	menigvuldige	O	
6478	179	1787_Brug_Wall	goddelijcke	O	
6479	183	1787_Brug_Wall	diensten	O	
6480	183	1787_Brug_Wall	en	O	
6481	183	1787_Brug_Wall	godtvrugtige	O	
6482	183	1787_Brug_Wall	oeffeningen	O	
6483	183	1787_Brug_Wall	gedaen	O	
6484	183	1787_Brug_Wall	zijn	O	
6485	183	1787_Brug_Wall	;	O	
6486	183	1787_Brug_Wall	zullende	O	
6487	183	1787_Brug_Wall	den	O	
6488	183	1787_Brug_Wall	tijdt	O	
6489	183	1787_Brug_Wall	voorder	O	
6490	183	1787_Brug_Wall	leeren	O	
6491	183	1787_Brug_Wall	wat	O	
6492	183	1787_Brug_Wall	er	O	
6493	183	1787_Brug_Wall	met	O	
6494	183	1787_Brug_Wall	alle	O	
6495	183	1787_Brug_Wall	dese	O	
6496	183	1787_Brug_Wall	zoo	O	
6497	183	1787_Brug_Wall	merckwaerdige	O	
6498	183	1787_Brug_Wall	groote	O	
6499	183	1787_Brug_Wall	plaetsen	O	
6500	183	1787_Brug_Wall	zal	O	
6501	183	1787_Brug_Wall	verricht	O	
6502	183	1787_Brug_Wall	worden	O	
6503	183	1787_Brug_Wall	wanneer	O	
6504	183	1787_Brug_Wall	eens	O	
6505	183	1787_Brug_Wall	alles	O	
6506	183	1787_Brug_Wall	zal	O	
6507	183	1787_Brug_Wall	te	O	
6508	183	1787_Brug_Wall	gronde	O	
6509	183	1787_Brug_Wall	geworpen	O	
6510	183	1787_Brug_Wall	zijn	O	
6511	183	1787_Brug_Wall	ende	O	
6512	183	1787_Brug_Wall	ook	O	
6513	183	1787_Brug_Wall	wat	O	
6514	183	1787_Brug_Wall	er	O	
6515	183	1787_Brug_Wall	met	O	
6516	183	1787_Brug_Wall	de	O	
6517	183	1787_Brug_Wall	nog	O	
6518	183	1787_Brug_Wall	resteerende	O	
6519	183	1787_Brug_Wall	staende	O	
6520	183	1787_Brug_Wall	cloosters	O	
6521	183	1787_Brug_Wall	,	O	
6522	183	1787_Brug_Wall	die	O	
6523	183	1787_Brug_Wall	nog	O	
6524	183	1787_Brug_Wall	niet	O	
6525	183	1787_Brug_Wall	verkogt	O	
6526	183	1787_Brug_Wall	zijn	O	
6527	183	1787_Brug_Wall	,	O	
6528	183	1787_Brug_Wall	zal	O	
6529	183	1787_Brug_Wall	geworden	O	
6530	183	1787_Brug_Wall	.	O	
6531	186	1787_Brug_Wall	Rechtveerdige	O	
6532	186	1787_Brug_Wall	justitie	O	
6533	186	1787_Brug_Wall	gedaen	O	
6534	186	1787_Brug_Wall	binnen	O	
6535	186	1787_Brug_Wall	de	O	
6536	186	1787_Brug_Wall	stadt	O	
6537	186	1787_Brug_Wall	Brugge	O	
6538	186	1787_Brug_Wall	voor	O	
6539	186	1787_Brug_Wall	't	O	
6540	186	1787_Brug_Wall	Landthuijs	O	
6541	186	1787_Brug_Wall	van	O	
6542	186	1787_Brug_Wall	den	O	
6543	186	1787_Brug_Wall	Vrijen	O	
6544	186	1787_Brug_Wall	op	O	
6545	186	1787_Brug_Wall	den	O	
6546	186	1787_Brug_Wall	3	O	
6547	186	1787_Brug_Wall	maerte	O	
6548	186	1787_Brug_Wall	1787	O	
6549	186	1787_Brug_Wall	.	O	
6550	187	1787_Brug_Wall	Omdieswille	O	
6551	187	1787_Brug_Wall	dat	O	
6552	187	1787_Brug_Wall	gij	O	
6553	187	1787_Brug_Wall	,	O	
6554	187	1787_Brug_Wall	Joannes	O	
6555	187	1787_Brug_Wall	Verhaege	O	
6556	187	1787_Brug_Wall	,	O	
6557	187	1787_Brug_Wall	zoon	O	
6558	187	1787_Brug_Wall	-	O	
6559	187	1787_Brug_Wall	fol	O	
6560	187	1787_Brug_Wall	.	O	
6561	187	1787_Brug_Wall	65	O	
6562	187	1787_Brug_Wall	-	O	
6563	187	1787_Brug_Wall	van	O	
6564	187	1787_Brug_Wall	Baltazar	O	
6565	187	1787_Brug_Wall	,	O	
6566	187	1787_Brug_Wall	oudt	O	
6567	187	1787_Brug_Wall	35	O	
6568	187	1787_Brug_Wall	jaeren	O	
6569	187	1787_Brug_Wall	,	O	
6570	187	1787_Brug_Wall	geboortig	O	
6571	187	1787_Brug_Wall	van	O	
6572	187	1787_Brug_Wall	de	O	
6573	187	1787_Brug_Wall	stadt	O	
6574	187	1787_Brug_Wall	Tourhout	O	
6575	187	1787_Brug_Wall	ende	O	
6576	187	1787_Brug_Wall	lest	O	
6577	187	1787_Brug_Wall	gewoont	O	
6578	187	1787_Brug_Wall	hebbende	O	
6579	187	1787_Brug_Wall	tot	O	
6580	187	1787_Brug_Wall	Igteghem	O	
6581	187	1787_Brug_Wall	,	O	
6582	187	1787_Brug_Wall	boerewerkman	O	
6583	187	1787_Brug_Wall	van	O	
6584	187	1787_Brug_Wall	stijle	O	
6585	187	1787_Brug_Wall	,	O	
6586	187	1787_Brug_Wall	ofte	O	
6587	187	1787_Brug_Wall	zoo	O	
