	sentence_id	filename	token	label	attribute
16599	2666	1794_Hoor_Veli	,	O	
16600	2666	1794_Hoor_Veli	Zij	O	
16601	2666	1794_Hoor_Veli	ontfing	O	
16602	2666	1794_Hoor_Veli	dit	O	
16603	2666	1794_Hoor_Veli	Jaar	O	
16604	2667	1794_Hoor_Veli	uit	O	
16605	2667	1794_Hoor_Veli	Guinea	O	
16606	2667	1794_Hoor_Veli	aan	O	
16607	2667	1794_Hoor_Veli	Gout	O	
16608	2667	1794_Hoor_Veli	en	O	
16609	2667	1794_Hoor_Veli	Negotie	O	
16610	2668	1794_Hoor_Veli	Ƒ700.000	O	
16611	2668	1794_Hoor_Veli	Guldens	O	
16612	2668	1794_Hoor_Veli	,	O	
16613	2668	1794_Hoor_Veli	en	O	
16614	2668	1794_Hoor_Veli	bekwamen	O	
16615	2668	1794_Hoor_Veli	daar	O	
16616	2668	1794_Hoor_Veli	en	O	
16617	2669	1794_Hoor_Veli	boven	O	
16618	2669	1794_Hoor_Veli	de	O	
16619	2669	1794_Hoor_Veli	Confirmatie	O	
16620	2669	1794_Hoor_Veli	,	O	
16621	2669	1794_Hoor_Veli	dat	O	
16622	2669	1794_Hoor_Veli	Veele	O	
16623	2669	1794_Hoor_Veli	Inwoon	O	
16624	2670	1794_Hoor_Veli	ders	O	
16625	2670	1794_Hoor_Veli	van	O	
16626	2670	1794_Hoor_Veli	Brazil	O	
16627	2670	1794_Hoor_Veli	Zig	O	
16628	2670	1794_Hoor_Veli	hadden	O	
16629	2670	1794_Hoor_Veli	begeven	O	
16630	2671	1794_Hoor_Veli	onder	O	
16631	2671	1794_Hoor_Veli	de	O	
16632	2671	1794_Hoor_Veli	Protexie	O	
16633	2671	1794_Hoor_Veli	en	O	
16634	2671	1794_Hoor_Veli	gehoorzaamheid	O	
16635	2671	1794_Hoor_Veli	van	O	
16636	2672	1794_Hoor_Veli	Haar	O	
16637	2672	1794_Hoor_Veli	Hoog	O	
16638	2672	1794_Hoor_Veli	Mogende	O	
16639	2672	1794_Hoor_Veli	,	O	
16640	2672	1794_Hoor_Veli	en	O	
16641	2672	1794_Hoor_Veli	Westindiesche	O	
16642	2673	1794_Hoor_Veli	Maatschappij	O	
16643	2673	1794_Hoor_Veli	.	O	
16644	2674	1794_Hoor_Veli	Maar	O	
16645	2674	1794_Hoor_Veli	ging	O	
16646	2674	1794_Hoor_Veli	het	O	
16647	2674	1794_Hoor_Veli	deeze	O	
16648	2674	1794_Hoor_Veli	zoo	O	
16649	2674	1794_Hoor_Veli	gelukkig	O	
16650	2674	1794_Hoor_Veli	,	O	
16651	2675	1794_Hoor_Veli	Holland	O	
16652	2675	1794_Hoor_Veli	in	O	
16653	2675	1794_Hoor_Veli	't	O	
16654	2675	1794_Hoor_Veli	gemeen	O	
16655	2675	1794_Hoor_Veli	,	O	
16656	2675	1794_Hoor_Veli	en	O	
16657	2675	1794_Hoor_Veli	Westvriesland	O	
16658	2675	1794_Hoor_Veli	in	O	
16659	2675	1794_Hoor_Veli	't	O	
16660	2676	1794_Hoor_Veli	bijzonder	O	
16661	2676	1794_Hoor_Veli	,	O	
16662	2676	1794_Hoor_Veli	wierd	O	
16663	2676	1794_Hoor_Veli	door	O	
16664	2676	1794_Hoor_Veli	een	O	
16665	2676	1794_Hoor_Veli	zwaare	O	
16666	2676	1794_Hoor_Veli	Ramp	O	
16667	2676	1794_Hoor_Veli	ge	O	
16668	2677	1794_Hoor_Veli	troffen	O	
16669	2678	1794_Hoor_Veli	15	O	
16670	2678	1794_Hoor_Veli	.	O	
16671	2679	1794_Hoor_Veli	1635	O	
16672	2679	1794_Hoor_Veli	.	O	
16673	2680	1794_Hoor_Veli	troffen	O	
16674	2680	1794_Hoor_Veli	,	O	
16675	2680	1794_Hoor_Veli	alzoo	O	
16676	2680	1794_Hoor_Veli	in	O	
16677	2680	1794_Hoor_Veli	de	O	
16678	2680	1794_Hoor_Veli	Maand	O	
16679	2680	1794_Hoor_Veli	Augustus	O	
16680	2681	1794_Hoor_Veli	meer	O	
16681	2681	1794_Hoor_Veli	dan	O	
16682	2681	1794_Hoor_Veli	100	O	
16683	2681	1794_Hoor_Veli	Haring	O	
16684	2681	1794_Hoor_Veli	Buizen	O	
16685	2681	1794_Hoor_Veli	,	O	
16686	2681	1794_Hoor_Veli	door	O	
16687	2681	1794_Hoor_Veli	de	O	
16688	2681	1794_Hoor_Veli	Duijn	O	
16689	2682	1794_Hoor_Veli	kerkers	O	
16690	2682	1794_Hoor_Veli	geruineert	O	
16691	2682	1794_Hoor_Veli	of	O	
16692	2682	1794_Hoor_Veli	Verbrand	O	
16693	2682	1794_Hoor_Veli	Wierden	O	
16694	2682	1794_Hoor_Veli	,	O	
16695	2683	1794_Hoor_Veli	ende	O	
16696	2683	1794_Hoor_Veli	Manschap	O	
16697	2683	1794_Hoor_Veli	gevangen	O	
16698	2683	1794_Hoor_Veli	gemaakt	O	
16699	2683	1794_Hoor_Veli	,	O	
16700	2684	1794_Hoor_Veli	Waar	O	
16701	2684	1794_Hoor_Veli	bij	O	
16702	2684	1794_Hoor_Veli	onze	O	
16703	2684	1794_Hoor_Veli	Stad	O	
16704	2684	1794_Hoor_Veli	Hoorn	O	
16705	2684	1794_Hoor_Veli	,	O	
16706	2684	1794_Hoor_Veli	veel	O	
16707	2684	1794_Hoor_Veli	,	O	
16708	2684	1794_Hoor_Veli	dog	O	
16709	2685	1794_Hoor_Veli	het	O	
16710	2685	1794_Hoor_Veli	nabuurig	O	
16711	2685	1794_Hoor_Veli	Enkhuijzen	O	
16712	2685	1794_Hoor_Veli	Wel	O	
16713	2685	1794_Hoor_Veli	de	O	
16714	2685	1794_Hoor_Veli	Grootste	O	
16715	2686	1794_Hoor_Veli	Schaden	O	
16716	2686	1794_Hoor_Veli	kwam	O	
16717	2686	1794_Hoor_Veli	te	O	
16718	2686	1794_Hoor_Veli	Leijden	O	
16719	2686	1794_Hoor_Veli	.	O	
16720	2687	1794_Hoor_Veli	In	O	
16721	2688	1794_Hoor_Veli	16	O	
16722	2688	1794_Hoor_Veli	.	O	
16723	2689	1794_Hoor_Veli	1636	O	
16724	2689	1794_Hoor_Veli	.	O	
16725	2690	1794_Hoor_Veli	In	O	
16726	2690	1794_Hoor_Veli	de	O	
16727	2690	1794_Hoor_Veli	Maand	O	
16728	2690	1794_Hoor_Veli	Febr	O	
16729	2690	1794_Hoor_Veli	:	O	
16730	2690	1794_Hoor_Veli	geschieden	O	
16731	2690	1794_Hoor_Veli	een	O	
16732	2690	1794_Hoor_Veli	aan	O	
16733	2691	1794_Hoor_Veli	merkelijke	O	
16734	2691	1794_Hoor_Veli	Zeeslag	O	
16735	2691	1794_Hoor_Veli	,	O	
16736	2691	1794_Hoor_Veli	tussen	O	
16737	2691	1794_Hoor_Veli	de	O	
16738	2691	1794_Hoor_Veli	Nederlan	O	
16739	2692	1794_Hoor_Veli	ders	O	
16740	2692	1794_Hoor_Veli	en	O	
16741	2692	1794_Hoor_Veli	Duijnkerkers	O	
16742	2692	1794_Hoor_Veli	,	O	
16743	2692	1794_Hoor_Veli	voor	O	
16744	2692	1794_Hoor_Veli	de	O	
16745	2692	1794_Hoor_Veli	Stad	O	
16746	2692	1794_Hoor_Veli	Dieppe	O	
16747	2693	1794_Hoor_Veli	de	O	
16748	2693	1794_Hoor_Veli	Nederlandsche	O	
16749	2693	1794_Hoor_Veli	Wierde	O	
16750	2693	1794_Hoor_Veli	gecommandeert	O	
16751	2694	1794_Hoor_Veli	door	O	
16752	2694	1794_Hoor_Veli	den	O	
16753	2694	1794_Hoor_Veli	Zeeuwsche	O	
16754	2694	1794_Hoor_Veli	Admiraal	O	
16755	2694	1794_Hoor_Veli	Jan	O	
16756	2694	1794_Hoor_Veli	Hoertz	O	
16757	2694	1794_Hoor_Veli	:	O	
16758	2695	1794_Hoor_Veli	En	O	
16759	2695	1794_Hoor_Veli	de	O	
16760	2695	1794_Hoor_Veli	Duijnkerkers	O	
16761	2695	1794_Hoor_Veli	door	O	
16762	2695	1794_Hoor_Veli	hunne	O	
16763	2695	1794_Hoor_Veli	Admir	O	
16764	2695	1794_Hoor_Veli	:	O	
16765	2696	1794_Hoor_Veli	Anth	O	
16766	2696	1794_Hoor_Veli	:	O	
16767	2696	1794_Hoor_Veli	Collard	O	
16768	2696	1794_Hoor_Veli	,	O	
16769	2696	1794_Hoor_Veli	den	O	
16770	2696	1794_Hoor_Veli	Adm	O	
16771	2696	1794_Hoor_Veli	:	O	
16772	2696	1794_Hoor_Veli	Hoertsz	O	
16773	2696	1794_Hoor_Veli	:	O	
16774	2696	1794_Hoor_Veli	Schoot	O	
16775	2697	1794_Hoor_Veli	twee	O	
16776	2697	1794_Hoor_Veli	Duijnkerkers	O	
16777	2697	1794_Hoor_Veli	in	O	
16778	2697	1794_Hoor_Veli	de	O	
16779	2697	1794_Hoor_Veli	grond	O	
16780	2697	1794_Hoor_Veli	,	O	
16781	2697	1794_Hoor_Veli	kreeg	O	
16782	2698	1794_Hoor_Veli	den	O	
16783	2698	1794_Hoor_Veli	Adm	O	
16784	2698	1794_Hoor_Veli	:	O	
16785	2698	1794_Hoor_Veli	Collard	O	
16786	2698	1794_Hoor_Veli	,	O	
16787	2698	1794_Hoor_Veli	beneffens	O	
16788	2698	1794_Hoor_Veli	Zijn	O	
16789	2698	1794_Hoor_Veli	Vice	O	
16790	2699	1794_Hoor_Veli	Admir	O	
16791	2699	1794_Hoor_Veli	:	O	
16792	2699	1794_Hoor_Veli	gevangen	O	
16793	2699	1794_Hoor_Veli	,	O	
16794	2699	1794_Hoor_Veli	en	O	
16795	2699	1794_Hoor_Veli	dreef	O	
16796	2699	1794_Hoor_Veli	de	O	
16797	2699	1794_Hoor_Veli	overigen	O	
16798	2700	1794_Hoor_Veli	op	O	
16799	2700	1794_Hoor_Veli	de	O	
16800	2700	1794_Hoor_Veli	Vlugt	O	
16801	2700	1794_Hoor_Veli	.	O	
16802	2701	1794_Hoor_Veli	Hier	O	
16803	2701	1794_Hoor_Veli	door	O	
16804	2701	1794_Hoor_Veli	Wierd	O	
16805	2701	1794_Hoor_Veli	de	O	
16806	2701	1794_Hoor_Veli	Koophandel	O	
16807	2701	1794_Hoor_Veli	ter	O	
16808	2702	1794_Hoor_Veli	Zee	O	
16809	2702	1794_Hoor_Veli	Veijliger	O	
16810	2702	1794_Hoor_Veli	,	O	
16811	2702	1794_Hoor_Veli	dan	O	
16812	2702	1794_Hoor_Veli	die	O	
16813	2702	1794_Hoor_Veli	ooijt	O	
16814	2702	1794_Hoor_Veli	geduurende	O	
16815	2702	1794_Hoor_Veli	de	O	
16816	2703	1794_Hoor_Veli	Oorlog	O	
16817	2703	1794_Hoor_Veli	geweest	O	
16818	2703	1794_Hoor_Veli	was	O	
16819	2703	1794_Hoor_Veli	.	O	
16820	2704	1794_Hoor_Veli	De	O	
16821	2704	1794_Hoor_Veli	Raden	O	
16822	2704	1794_Hoor_Veli	en	O	
16823	2704	1794_Hoor_Veli	Directeurs	O	
16824	2704	1794_Hoor_Veli	van	O	
16825	2704	1794_Hoor_Veli	Brazil	O	
16826	2704	1794_Hoor_Veli	,	O	
16827	2705	1794_Hoor_Veli	klaagde	O	
16828	2705	1794_Hoor_Veli	door	O	
16829	2705	1794_Hoor_Veli	Missiven	informatiebron-B	
16830	2705	1794_Hoor_Veli	bij	O	
16831	2705	1794_Hoor_Veli	Continuatie	O	
16832	2705	1794_Hoor_Veli	,	O	
16833	2705	1794_Hoor_Veli	over	O	
16834	2706	1794_Hoor_Veli	gebrek	O	
16835	2706	1794_Hoor_Veli	van	O	
16836	2706	1794_Hoor_Veli	Manschap	O	
16837	2706	1794_Hoor_Veli	;	O	
16838	2706	1794_Hoor_Veli	en	O	
16839	2706	1794_Hoor_Veli	een	O	
16840	2706	1794_Hoor_Veli	ervaaren	O	
16841	2707	1794_Hoor_Veli	Generaal	O	
16842	2707	1794_Hoor_Veli	;	O	
16843	2707	1794_Hoor_Veli	de	O	
16844	2707	1794_Hoor_Veli	Bewindhebbers	O	
16845	2707	1794_Hoor_Veli	Van	O	
16846	2707	1794_Hoor_Veli	de	O	
16847	2707	1794_Hoor_Veli	West	O	
16848	2708	1794_Hoor_Veli	indiesche	O	
16849	2708	1794_Hoor_Veli	Compagnie	O	
16850	2708	1794_Hoor_Veli	Verkoren	O	
16851	2708	1794_Hoor_Veli	den	O	
16852	2708	1794_Hoor_Veli	Graaf	O	
16853	2709	1794_Hoor_Veli	Maurits	O	
16854	2709	1794_Hoor_Veli	van	O	
16855	2709	1794_Hoor_Veli	Nassau	O	
16856	2709	1794_Hoor_Veli	,	O	
16857	2709	1794_Hoor_Veli	tot	O	
16858	2709	1794_Hoor_Veli	Generalismus	O	
16859	2709	1794_Hoor_Veli	,	O	
16860	2709	1794_Hoor_Veli	en	O	
16861	2710	1794_Hoor_Veli	Gouverneur	O	
16862	2710	1794_Hoor_Veli	Van	O	
16863	2710	1794_Hoor_Veli	alle	O	
16864	2710	1794_Hoor_Veli	de	O	
16865	2710	1794_Hoor_Veli	Geconquesteerde	O	
16866	2711	1794_Hoor_Veli	Landen	O	
16867	2711	1794_Hoor_Veli	in	O	
16868	2711	1794_Hoor_Veli	de	O	
16869	2711	1794_Hoor_Veli	Westindiën	O	
16870	2711	1794_Hoor_Veli	voor	O	
16871	2711	1794_Hoor_Veli	den	O	
16872	2711	1794_Hoor_Veli	tijd	O	
16873	2711	1794_Hoor_Veli	van	O	
16874	2712	1794_Hoor_Veli	3	O	
16875	2712	1794_Hoor_Veli	Jaaren	O	
16876	2712	1794_Hoor_Veli	,	O	
16877	2712	1794_Hoor_Veli	met	O	
16878	2712	1794_Hoor_Veli	een	O	
16879	2712	1794_Hoor_Veli	Tractement	O	
16880	2712	1794_Hoor_Veli	van	O	
16881	2712	1794_Hoor_Veli	Ƒ1800	O	
16882	2712	1794_Hoor_Veli	gls	O	
16883	2712	1794_Hoor_Veli	:	O	
16884	2713	1794_Hoor_Veli	Jaarlijks	O	
16885	2713	1794_Hoor_Veli	;	O	
16886	2713	1794_Hoor_Veli	Mitsgaders	O	
16887	2713	1794_Hoor_Veli	de	O	
16888	2713	1794_Hoor_Veli	11	O	
16889	2713	1794_Hoor_Veli	de	O	
16890	2713	1794_Hoor_Veli	Penning	O	
16891	2713	1794_Hoor_Veli	van	O	
16892	2714	1794_Hoor_Veli	alle	O	
16893	2714	1794_Hoor_Veli	Prijzen	O	
16894	2714	1794_Hoor_Veli	en	O	
16895	2714	1794_Hoor_Veli	Buijt	O	
16896	2714	1794_Hoor_Veli	in	O	
16897	2714	1794_Hoor_Veli	de	O	
16898	2714	1794_Hoor_Veli	Geconquesteerde	O	
16899	2715	1794_Hoor_Veli	Plaatzen	O	
16900	2715	1794_Hoor_Veli	Vallende	O	
16901	2715	1794_Hoor_Veli	;	O	
16902	2715	1794_Hoor_Veli	Wijders	O	
16903	2715	1794_Hoor_Veli	dat	O	
16904	2715	1794_Hoor_Veli	hij	O	
16905	2715	1794_Hoor_Veli	Graaf	O	
16906	2715	1794_Hoor_Veli	Maurits	O	
16907	2716	1794_Hoor_Veli	zou	O	
16908	2717	1794_Hoor_Veli	17	O	
16909	2717	1794_Hoor_Veli	.	O	
16910	2718	1794_Hoor_Veli	1636	O	
16911	2718	1794_Hoor_Veli	.	O	
16912	2719	1794_Hoor_Veli	Zouden	O	
16913	2719	1794_Hoor_Veli	Regeeren	O	
16914	2719	1794_Hoor_Veli	,	O	
16915	2719	1794_Hoor_Veli	neevens	O	
16916	2719	1794_Hoor_Veli	drie	O	
16917	2719	1794_Hoor_Veli	Secreeten	O	
16918	2720	1794_Hoor_Veli	Raden	O	
16919	2720	1794_Hoor_Veli	;	O	
16920	2720	1794_Hoor_Veli	en	O	
16921	2720	1794_Hoor_Veli	den	O	
16922	2720	1794_Hoor_Veli	Breeden	O	
16923	2720	1794_Hoor_Veli	Raad	O	
16924	2720	1794_Hoor_Veli	,	O	
16925	2720	1794_Hoor_Veli	bestaande	O	
16926	2721	1794_Hoor_Veli	in	O	
16927	2721	1794_Hoor_Veli	7	O	
16928	2721	1794_Hoor_Veli	Perzoonen	O	
16929	2721	1794_Hoor_Veli	;	O	
16930	2721	1794_Hoor_Veli	maar	O	
16931	2721	1794_Hoor_Veli	ingeval	O	
16932	2721	1794_Hoor_Veli	de	O	
16933	2721	1794_Hoor_Veli	Stem	O	
16934	2722	1794_Hoor_Veli	men	O	
16935	2722	1794_Hoor_Veli	te	O	
16936	2722	1794_Hoor_Veli	Steeken	O	
16937	2722	1794_Hoor_Veli	in	O	
16938	2722	1794_Hoor_Veli	de	O	
16939	2722	1794_Hoor_Veli	Secreeten	O	
16940	2722	1794_Hoor_Veli	Raad	O	
16941	2722	1794_Hoor_Veli	,	O	
16942	2723	1794_Hoor_Veli	Zou	O	
16943	2723	1794_Hoor_Veli	Voorn	O	
16944	2723	1794_Hoor_Veli	:	O	
16945	2723	1794_Hoor_Veli	Graaf	O	
16946	2723	1794_Hoor_Veli	Maurits	O	
16947	2723	1794_Hoor_Veli	,	O	
16948	2723	1794_Hoor_Veli	een	O	
16949	2723	1794_Hoor_Veli	Decidee	O	
16950	2724	1794_Hoor_Veli	rende	O	
16951	2724	1794_Hoor_Veli	Stem	O	
16952	2724	1794_Hoor_Veli	hebben	O	
16953	2724	1794_Hoor_Veli	met	O	
16954	2724	1794_Hoor_Veli	deeze	O	
16955	2724	1794_Hoor_Veli	Commissie	O	
16956	2725	1794_Hoor_Veli	vertrok	O	
16957	2725	1794_Hoor_Veli	zijn	O	
16958	2725	1794_Hoor_Veli	Excellentie	O	
16959	2725	1794_Hoor_Veli	na	O	
16960	2725	1794_Hoor_Veli	derwaards	O	
16961	2725	1794_Hoor_Veli	,	O	
16962	2726	1794_Hoor_Veli	in	O	
16963	2726	1794_Hoor_Veli	de	O	
16964	2726	1794_Hoor_Veli	Maand	O	
16965	2726	1794_Hoor_Veli	October	O	
16966	2726	1794_Hoor_Veli	.	O	
16967	2727	1794_Hoor_Veli	Zijn	O	
16968	2727	1794_Hoor_Veli	Excellentie	O	
16969	2727	1794_Hoor_Veli	was	O	
16970	2727	1794_Hoor_Veli	nauwlijks	O	
16971	2727	1794_Hoor_Veli	daar	O	
16972	2728	1794_Hoor_Veli	gearriveert	O	
16973	2728	1794_Hoor_Veli	,	O	
16974	2728	1794_Hoor_Veli	in	O	
16975	2728	1794_Hoor_Veli	't	O	
16976	2728	1794_Hoor_Veli	begin	O	
16977	2728	1794_Hoor_Veli	van	O	
16978	2728	1794_Hoor_Veli	het	O	
16979	2728	1794_Hoor_Veli	volgende	O	
16980	2729	1794_Hoor_Veli	Jaar	O	
16981	2729	1794_Hoor_Veli	,	O	
16982	2729	1794_Hoor_Veli	of	O	
16983	2729	1794_Hoor_Veli	maakte	O	
16984	2729	1794_Hoor_Veli	zich	O	
16985	2729	1794_Hoor_Veli	berugt	O	
16986	2729	1794_Hoor_Veli	door	O	
16987	2729	1794_Hoor_Veli	de	O	
16988	2730	1794_Hoor_Veli	Nederlaag	O	
16989	2730	1794_Hoor_Veli	van	O	
16990	2730	1794_Hoor_Veli	3000	O	
16991	2730	1794_Hoor_Veli	Spanjaarden	O	
16992	2730	1794_Hoor_Veli	,	O	
16993	2730	1794_Hoor_Veli	en	O	
16994	2730	1794_Hoor_Veli	de	O	
16995	2731	1794_Hoor_Veli	Verôvering	O	
16996	2731	1794_Hoor_Veli	Van	O	
16997	2731	1794_Hoor_Veli	het	O	
16998	2731	1794_Hoor_Veli	Fort	O	
16999	2731	1794_Hoor_Veli	parazon	O	
17000	2731	1794_Hoor_Veli	.	O	
17001	2732	1794_Hoor_Veli	Zie	informatiebron-B	
17002	2732	1794_Hoor_Veli	verders	informatiebron-I	
17003	2732	1794_Hoor_Veli	Fijke	informatiebron-I	
17004	2732	1794_Hoor_Veli	Rijp	informatiebron-I	
17005	2732	1794_Hoor_Veli	en	O	
17006	2732	1794_Hoor_Veli	Slands	informatiebron-B	
17007	2732	1794_Hoor_Veli	Histh	informatiebron-I	
17008	2732	1794_Hoor_Veli	:	informatiebron-I	
17009	2733	1794_Hoor_Veli	Dit	O	
17010	2733	1794_Hoor_Veli	Jaar	O	
17011	2733	1794_Hoor_Veli	Lieten	O	
17012	2733	1794_Hoor_Veli	de	O	
17013	2733	1794_Hoor_Veli	Ed	O	
17014	2733	1794_Hoor_Veli	:	O	
17015	2733	1794_Hoor_Veli	Mog	O	
17016	2733	1794_Hoor_Veli	:	O	
17017	2733	1794_Hoor_Veli	Heeren	O	
17018	2734	1794_Hoor_Veli	Gecommitteerde	O	
17019	2734	1794_Hoor_Veli	Raden	O	
17020	2734	1794_Hoor_Veli	in	O	
17021	2734	1794_Hoor_Veli	Westvriesland	O	
17022	2734	1794_Hoor_Veli	,	O	
17023	2735	1794_Hoor_Veli	en	O	
17024	2735	1794_Hoor_Veli	het	O	
17025	2735	1794_Hoor_Veli	N.Q	O	
17026	2735	1794_Hoor_Veli	.	O	
17027	2735	1794_Hoor_Veli	Voor	O	
17028	2735	1794_Hoor_Veli	hunnen	O	
17029	2735	1794_Hoor_Veli	eerst	O	
17030	2735	1794_Hoor_Veli	Clerq	O	
17031	2736	1794_Hoor_Veli	(	O	
17032	2736	1794_Hoor_Veli	die	O	
17033	2736	1794_Hoor_Veli	ook	O	
17034	2736	1794_Hoor_Veli	theffens	O	
17035	2736	1794_Hoor_Veli	Cipier	O	
17036	2736	1794_Hoor_Veli	is	O	
17037	2736	1794_Hoor_Veli	)	O	
17038	2736	1794_Hoor_Veli	een	O	
17039	2736	1794_Hoor_Veli	geheel	O	
17040	2736	1794_Hoor_Veli	nieuw	O	
17041	2737	1794_Hoor_Veli	huijs	O	
17042	2737	1794_Hoor_Veli	bouwen	O	
17043	2737	1794_Hoor_Veli	,	O	
17044	2737	1794_Hoor_Veli	in	O	
17045	2737	1794_Hoor_Veli	de	O	
17046	2737	1794_Hoor_Veli	Proosten	O	
17047	2737	1794_Hoor_Veli	Steeg	O	
17048	2737	1794_Hoor_Veli	,	O	
17049	2737	1794_Hoor_Veli	't	O	
17050	2737	1794_Hoor_Veli	geen	O	
17051	2737	1794_Hoor_Veli	voor	O	
17052	2738	1794_Hoor_Veli	uit	O	
17053	2738	1794_Hoor_Veli	komt	O	
17054	2738	1794_Hoor_Veli	op	O	
17055	2738	1794_Hoor_Veli	't	O	
17056	2738	1794_Hoor_Veli	Agterom	O	
17057	2739	1794_Hoor_Veli	In	O	
17058	2740	1794_Hoor_Veli	18	O	
17059	2740	1794_Hoor_Veli	.	O	
17060	2741	1794_Hoor_Veli	1637	O	
17061	2741	1794_Hoor_Veli	.	O	
17062	2742	1794_Hoor_Veli	In	O	
17063	2742	1794_Hoor_Veli	de	O	
17064	2742	1794_Hoor_Veli	Maand	O	
17065	2742	1794_Hoor_Veli	Octob	O	
17066	2742	1794_Hoor_Veli	r	O	
17067	2742	1794_Hoor_Veli	:	O	
17068	2742	1794_Hoor_Veli	verzogt	O	
17069	2742	1794_Hoor_Veli	Jonkheer	O	
17070	2743	1794_Hoor_Veli	Philip	O	
17071	2743	1794_Hoor_Veli	van	O	
17072	2743	1794_Hoor_Veli	Dorp	O	
17073	2743	1794_Hoor_Veli	,	O	
17074	2743	1794_Hoor_Veli	Luijt	O	
17075	2743	1794_Hoor_Veli	t	O	
17076	2743	1794_Hoor_Veli	:	O	
17077	2743	1794_Hoor_Veli	Adm	O	
17078	2743	1794_Hoor_Veli	:	O	
17079	2743	1794_Hoor_Veli	van	O	
17080	2743	1794_Hoor_Veli	Hol-	O	
17081	2744	1794_Hoor_Veli	land	O	
17082	2744	1794_Hoor_Veli	en	O	
17083	2744	1794_Hoor_Veli	Westvriesland	O	
17084	2744	1794_Hoor_Veli	,	O	
17085	2744	1794_Hoor_Veli	Zijne	O	
17086	2744	1794_Hoor_Veli	demissie	O	
17087	2744	1794_Hoor_Veli	van	O	
17088	2745	1794_Hoor_Veli	deeze	O	
17089	2745	1794_Hoor_Veli	Hooge	O	
17090	2745	1794_Hoor_Veli	Bediening	O	
17091	2745	1794_Hoor_Veli	,	O	
17092	2745	1794_Hoor_Veli	het	O	
17093	2745	1794_Hoor_Veli	welke	O	
17094	2745	1794_Hoor_Veli	Zijn	O	
17095	2746	1794_Hoor_Veli	Hoog	O	
17096	2746	1794_Hoor_Veli	Ed	O	
17097	2746	1794_Hoor_Veli	:	O	
17098	2746	1794_Hoor_Veli	Wierd	O	
17099	2746	1794_Hoor_Veli	toegestaan	O	
17100	2746	1794_Hoor_Veli	,	O	
17101	2746	1794_Hoor_Veli	en	O	
17102	2746	1794_Hoor_Veli	in	O	
17103	2746	1794_Hoor_Veli	desselfs	O	
17104	2747	1794_Hoor_Veli	Plaats	O	
17105	2747	1794_Hoor_Veli	gekooren	O	
17106	2747	1794_Hoor_Veli	Maarten	O	
17107	2747	1794_Hoor_Veli	Herpers	O	
17108	2747	1794_Hoor_Veli	Tromp	O	
17109	2747	1794_Hoor_Veli	,	O	
17110	2748	1794_Hoor_Veli	Geboren	O	
17111	2748	1794_Hoor_Veli	binnen	O	
17112	2748	1794_Hoor_Veli	de	O	
17113	2748	1794_Hoor_Veli	Stad	O	
17114	2748	1794_Hoor_Veli	Brielle	O	
17115	2748	1794_Hoor_Veli	.	O	
17116	2749	1794_Hoor_Veli	Na	O	
17117	2749	1794_Hoor_Veli	dat	O	
17118	2749	1794_Hoor_Veli	in	O	
17119	2749	1794_Hoor_Veli	het	O	
17120	2749	1794_Hoor_Veli	Begin	O	
17121	2749	1794_Hoor_Veli	van	O	
17122	2749	1794_Hoor_Veli	Decemb	O	
17123	2749	1794_Hoor_Veli	:	O	
17124	2750	1794_Hoor_Veli	veelen	O	
17125	2750	1794_Hoor_Veli	en	O	
17126	2750	1794_Hoor_Veli	zwaare	O	
17127	2750	1794_Hoor_Veli	Storm	O	
17128	2750	1794_Hoor_Veli	Winden	O	
17129	2750	1794_Hoor_Veli	uit	O	
17130	2750	1794_Hoor_Veli	den	O	
17131	2751	1794_Hoor_Veli	Z.W	O	
17132	2751	1794_Hoor_Veli	.	O	
17133	2751	1794_Hoor_Veli	Gewaaijd	O	
17134	2751	1794_Hoor_Veli	hadden	O	
17135	2751	1794_Hoor_Veli	,	O	
17136	2751	1794_Hoor_Veli	Schoot	O	
17137	2751	1794_Hoor_Veli	eindelijk	O	
17138	2751	1794_Hoor_Veli	de	O	
17139	2752	1794_Hoor_Veli	wind	O	
17140	2752	1794_Hoor_Veli	in	O	
17141	2752	1794_Hoor_Veli	't	O	
17142	2752	1794_Hoor_Veli	N.	O	
17143	2752	1794_Hoor_Veli	W.	O	
17144	2752	1794_Hoor_Veli	Waardoor	O	
17145	2752	1794_Hoor_Veli	de	O	
17146	2752	1794_Hoor_Veli	Vloed	O	
17147	2752	1794_Hoor_Veli	Zoo	O	
17148	2753	1794_Hoor_Veli	hoog	O	
17149	2753	1794_Hoor_Veli	Liep	O	
17150	2753	1794_Hoor_Veli	,	O	
17151	2753	1794_Hoor_Veli	dat	O	
17152	2753	1794_Hoor_Veli	op	O	
17153	2753	1794_Hoor_Veli	den	O	
17154	2753	1794_Hoor_Veli	25	O	
17155	2753	1794_Hoor_Veli	decemb	O	
17156	2753	1794_Hoor_Veli	:	O	
17157	2753	1794_Hoor_Veli	alle	O	
17158	2754	1794_Hoor_Veli	Westvriese	O	
17159	2754	1794_Hoor_Veli	en	O	
17160	2754	1794_Hoor_Veli	Noordhollandsche	O	
17161	2754	1794_Hoor_Veli	Dijken	O	
17162	2755	1794_Hoor_Veli	in	O	
17163	2755	1794_Hoor_Veli	gevaar	O	
17164	2755	1794_Hoor_Veli	waaren	O	
